date,total_revenue
2021-02-27,4585.2113697
2021-02-28,5640.595736
2021-03-01,5776.7894292
2021-03-02,4397.4620049
2021-03-03,6341.6754374
2021-03-04,4268.459354
2021-03-05,5265.5290868
2021-03-06,5330.7694124
2021-03-07,6041.0757791
2021-03-08,5301.048839
2021-03-09,5501.4222503
2021-03-10,5727.7256219
2021-03-11,5261.7412972
2021-03-12,3339.0586932
2021-03-13,4473.9001062
2021-03-14,4115.6653787
2021-03-15,5461.7214234
2021-03-16,5303.401105
2021-03-17,5518.2683609
2021-03-18,4981.2188750000005
2021-03-19,4549.4719103
2021-03-20,4037.793945
2021-03-21,5852.6237194
2021-03-22,4405.4268392
2021-03-23,4037.1881987
2021-03-24,5334.7234208
2021-03-25,5524.5624658
2021-03-26,4799.4390249
2021-03-27,4801.2071113
2021-03-28,6688.6388454
2021-03-29,6597.1896873000005
2021-03-30,5382.0830909
2021-03-31,4672.679011
2021-04-01,4815.85832
2021-04-02,5854.6569118
2021-04-03,5526.2690048
2021-04-04,5430.8464355
2021-04-05,7922.6312196
2021-04-06,6785.1230138
2021-04-07,6126.5864040999995
2021-04-08,5687.3681653
2021-04-09,6515.3802678
2021-04-10,3896.9722251
2021-04-11,8257.9989829
2021-04-12,6688.9306153
2021-04-13,7395.3466995
2021-04-14,7919.5508208
2021-04-15,8267.5351606
2021-04-16,6348.9054778
2021-04-17,7900.904997
2021-04-18,10359.5897882
2021-04-19,10592.6334311
2021-04-20,8416.4760334
2021-04-21,7981.6116296
2021-04-22,6550.5212124
2021-04-23,5457.7529925
2021-04-24,4208.9784533
2021-04-25,6314.8250452
2021-04-26,6142.4849742999995
2021-04-27,4097.8239888
2021-04-28,6226.5229997
2021-04-29,6051.1653086
2021-04-30,4056.006768
2021-05-01,4206.0917685
2021-05-02,7706.1551163
2021-05-03,6004.9487719
2021-05-04,6364.1677381
2021-05-05,6524.3598753
2021-05-06,4540.43
2021-05-07,4907.0038179
2021-05-08,4423.2904098
2021-05-09,6233.0535652
2021-05-10,6158.1336591
2021-05-11,6316.0186516
2021-05-12,6986.4654768
2021-05-13,5730.9314303
2021-05-14,6005.8525744
2021-05-15,5428.668522
2021-05-16,7396.0124076
2021-05-17,6306.4137043
2021-05-18,5448.627352
2021-05-19,6391.8600594
2021-05-20,4091.6053038
2021-05-21,3866.5510029
